sign,hand_0_x_0,hand_0_y_0,hand_0_z_0,hand_0_x_1,hand_0_y_1,hand_0_z_1,hand_0_x_2,hand_0_y_2,hand_0_z_2,hand_0_x_3,hand_0_y_3,hand_0_z_3,hand_0_x_4,hand_0_y_4,hand_0_z_4,hand_0_x_5,hand_0_y_5,hand_0_z_5,hand_0_x_6,hand_0_y_6,hand_0_z_6,hand_0_x_7,hand_0_y_7,hand_0_z_7,hand_0_x_8,hand_0_y_8,hand_0_z_8,hand_0_x_9,hand_0_y_9,hand_0_z_9,hand_0_x_10,hand_0_y_10,hand_0_z_10,hand_0_x_11,hand_0_y_11,hand_0_z_11,hand_0_x_12,hand_0_y_12,hand_0_z_12,hand_0_x_13,hand_0_y_13,hand_0_z_13,hand_0_x_14,hand_0_y_14,hand_0_z_14,hand_0_x_15,hand_0_y_15,hand_0_z_15,hand_0_x_16,hand_0_y_16,hand_0_z_16,hand_0_x_17,hand_0_y_17,hand_0_z_17,hand_0_x_18,hand_0_y_18,hand_0_z_18,hand_0_x_19,hand_0_y_19,hand_0_z_19,hand_0_x_20,hand_0_y_20,hand_0_z_20,face_x_0,face_y_0,face_z_0,face_x_1,face_y_1,face_z_1,face_x_2,face_y_2,face_z_2,face_x_3,face_y_3,face_z_3,face_x_4,face_y_4,face_z_4,face_x_5,face_y_5,face_z_5,face_x_6,face_y_6,face_z_6,face_x_7,face_y_7,face_z_7,face_x_8,face_y_8,face_z_8,hand_1_x_0,hand_1_y_0,hand_1_z_0,hand_1_x_1,hand_1_y_1,hand_1_z_1,hand_1_x_2,hand_1_y_2,hand_1_z_2,hand_1_x_3,hand_1_y_3,hand_1_z_3,hand_1_x_4,hand_1_y_4,hand_1_z_4,hand_1_x_5,hand_1_y_5,hand_1_z_5,hand_1_x_6,hand_1_y_6,hand_1_z_6,hand_1_x_7,hand_1_y_7,hand_1_z_7,hand_1_x_8,hand_1_y_8,hand_1_z_8,hand_1_x_9,hand_1_y_9,hand_1_z_9,hand_1_x_10,hand_1_y_10,hand_1_z_10,hand_1_x_11,hand_1_y_11,hand_1_z_11,hand_1_x_12,hand_1_y_12,hand_1_z_12,hand_1_x_13,hand_1_y_13,hand_1_z_13,hand_1_x_14,hand_1_y_14,hand_1_z_14,hand_1_x_15,hand_1_y_15,hand_1_z_15,hand_1_x_16,hand_1_y_16,hand_1_z_16,hand_1_x_17,hand_1_y_17,hand_1_z_17,hand_1_x_18,hand_1_y_18,hand_1_z_18,hand_1_x_19,hand_1_y_19,hand_1_z_19,hand_1_x_20,hand_1_y_20,hand_1_z_20
asthama,0.566387951374054,0.6880923509597778,-2.3177230445980967e-07,0.5641059279441833,0.5968924760818481,-0.0008830850711092353,0.5409198999404907,0.5090985894203186,-0.0031903954222798347,0.49155735969543457,0.46809983253479004,-0.005629140418022871,0.4558482766151428,0.49470585584640503,-0.009359048679471016,0.44820842146873474,0.5284115076065063,-0.005280307028442621,0.39493393898010254,0.5596388578414917,-0.011450139805674553,0.4115874171257019,0.585898756980896,-0.017543157562613487,0.43819448351860046,0.5896669626235962,-0.0212674792855978,0.429225891828537,0.5838963389396667,-0.008877944201231003,0.3787841796875,0.6115577220916748,-0.010859827511012554,0.40274274349212646,0.6334673762321472,-0.011363016441464424,0.43297773599624634,0.6341376900672913,-0.012732887640595436,0.42445871233940125,0.6434462070465088,-0.011845436878502369,0.3752000331878662,0.6676926016807556,-0.01632104068994522,0.4024233818054199,0.6828746795654297,-0.011078957468271255,0.4325100779533386,0.6783459782600403,-0.008467722684144974,0.42900633811950684,0.7034654021263123,-0.014650738798081875,0.4002627730369568,0.7205745577812195,-0.020738480612635612,0.42645490169525146,0.7276368141174316,-0.015180799178779125,0.45110398530960083,0.7200243473052979,-0.009531325660645962,0.454539030790329,0.37752893567085266,-0.05869722366333008,0.4536924660205841,0.36203595995903015,-0.05775650963187218,0.4494602084159851,0.21227321028709412,0.06856606155633926,0.46576106548309326,0.604218065738678,-0.06450808048248291,0.45913630723953247,0.4610750377178192,-0.05026387423276901,0.45989012718200684,0.47172531485557556,-0.051616642624139786,0.5044625997543335,0.4815095067024231,-0.03449646010994911,0.4175702929496765,0.48904794454574585,-0.031675782054662704,0.46378475427627563,0.5608188509941101,-0.07052090764045715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asthama,0.5343817472457886,0.6876440644264221,-1.6477289932481654e-07,0.5313544273376465,0.5938590168952942,-0.0026788348332047462,0.5047567486763,0.5068640112876892,-0.006011750549077988,0.45424163341522217,0.46929997205734253,-0.00906627532094717,0.41705113649368286,0.49436885118484497,-0.012950089760124683,0.4076741933822632,0.5312732458114624,-0.004240240901708603,0.3590865731239319,0.5659539699554443,-0.009423517622053623,0.3775123059749603,0.5906925797462463,-0.016250763088464737,0.40455108880996704,0.5935763716697693,-0.020407136529684067,0.3887220025062561,0.5921313762664795,-0.0062799472361803055,0.346536248922348,0.6195526123046875,-0.005988549906760454,0.37009865045547485,0.6375954151153564,-0.007807848509401083,0.3992515206336975,0.6365820169448853,-0.01058680098503828,0.3851207494735718,0.6557676792144775,-0.007788523565977812,0.34329453110694885,0.6747005581855774,-0.009574818424880505,0.36705726385116577,0.6847262382507324,-0.006151587702333927,0.3962137699127197,0.6793568134307861,-0.005083006341010332,0.39102303981781006,0.7163486480712891,-0.00929297972470522,0.3666110038757324,0.7246086001396179,-0.0120530491694808,0.38958626985549927,0.7284703254699707,-0.00647980161011219,0.4131580591201782,0.7220885753631592,-0.0009823997970670462,0.4323572516441345,0.3746890723705292,-0.05990565940737724,0.43170493841171265,0.3592893183231354,-0.05947485566139221,0.4276348948478699,0.20497433841228485,0.05957382544875145,0.44276025891304016,0.5959964990615845,-0.055487845093011856,0.43593284487724304,0.4587368369102478,-0.04766048491001129,0.43665531277656555,0.46966037154197693,-0.04869583249092102,0.48074832558631897,0.47838833928108215,-0.03155996650457382,0.3951622247695923,0.4833284318447113,-0.028142886236310005,0.4405501186847687,0.555508017539978,-0.06340577453374863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asthama,0.4987097680568695,0.6763099431991577,-1.4010414872700494e-07,0.5012763142585754,0.5799443125724792,-0.003418487263843417,0.47985535860061646,0.49930688738822937,-0.006069420836865902,0.4335501790046692,0.4670209288597107,-0.008777009323239326,0.4007714092731476,0.49177345633506775,-0.01269647665321827,0.37159597873687744,0.5317105650901794,-0.002174070570617914,0.34670543670654297,0.5523876547813416,-0.005311107728630304,0.3674105703830719,0.571327805519104,-0.012637194246053696,0.3910636007785797,0.5749057531356812,-0.017968924716114998,0.35243362188339233,0.5931524038314819,-0.0031138912308961153,0.3373613953590393,0.6019944548606873,0.0016973469173535705,0.3597463071346283,0.6161065101623535,-0.001070717116817832,0.3863585591316223,0.6203945279121399,-0.0059565105475485325,0.35108911991119385,0.6552466154098511,-0.0034489703830331564,0.3347017765045166,0.657171368598938,-0.0008249843376688659,0.35463035106658936,0.6647936105728149,-0.00048368098214268684,0.38167959451675415,0.6653264164924622,-0.0028523802757263184,0.3580540716648102,0.7113325595855713,-0.004053335636854172,0.35228297114372253,0.7127072811126709,-0.003466462017968297,0.37253594398498535,0.7148396968841553,0.0005062494892627001,0.3939498960971832,0.7129461765289307,0.004198793787509203,0.4310912489891052,0.35409289598464966,-0.05820869654417038,0.430940181016922,0.3389027416706085,-0.057061146944761276,0.4353773891925812,0.1939643770456314,0.07057283818721771,0.4357697069644928,0.5819159746170044,-0.06388750672340393,0.4323185980319977,0.4384825527667999,-0.05147489905357361,0.4326275587081909,0.45370107889175415,-0.05169406905770302,0.4757574796676636,0.4651343524456024,-0.038824863731861115,0.3923960328102112,0.4661543071269989,-0.030238967388868332,0.43404972553253174,0.539264976978302,-0.06906238943338394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asthama,0.5124636292457581,0.6692619323730469,-1.752807747834595e-07,0.5139521360397339,0.575817883014679,-0.004720618948340416,0.4919326901435852,0.4933434724807739,-0.008091216906905174,0.4466933608055115,0.45596155524253845,-0.011417355388402939,0.4139963686466217,0.4864838421344757,-0.016127269715070724,0.38947731256484985,0.523684024810791,-0.003643581410869956,0.36059966683387756,0.5478238463401794,-0.008750442415475845,0.37924906611442566,0.5695597529411316,-0.01689976453781128,0.4022078216075897,0.5735796689987183,-0.022657087072730064,0.36871305108070374,0.5813766121864319,-0.00492573669180274,0.34761959314346313,0.5979457497596741,-0.0037783195730298758,0.36888018250465393,0.6143120527267456,-0.006755300797522068,0.39568662643432617,0.6172357797622681,-0.010607045143842697,0.3667309284210205,0.6418846249580383,-0.005997347645461559,0.34402185678482056,0.6542255282402039,-0.00742338178679347,0.36604464054107666,0.6632276773452759,-0.007673981599509716,0.39355945587158203,0.6607659459114075,-0.009342517703771591,0.3744548559188843,0.6973631381988525,-0.007291595451533794,0.36973538994789124,0.7078299522399902,-0.010500664822757244,0.39152437448501587,0.7111376523971558,-0.008353048004209995,0.4127962291240692,0.7059043049812317,-0.005489143077284098,0.4165816903114319,0.36511629819869995,-0.05793604999780655,0.41594135761260986,0.3496690094470978,-0.057115692645311356,0.41669532656669617,0.19905872642993927,0.0655578151345253,0.42740312218666077,0.5884223580360413,-0.06158207356929779,0.42098698019981384,0.44812318682670593,-0.04869765788316727,0.42140114307403564,0.45786234736442566,-0.05035199597477913,0.46603596210479736,0.4681362509727478,-0.03575443848967552,0.38125184178352356,0.47459590435028076,-0.02761172689497471,0.4246905744075775,0.5458928346633911,-0.06803707033395767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asthama,0.6170336604118347,0.6804817318916321,-2.3119230263546342e-07,0.6072259545326233,0.5869414806365967,-0.0014527690364047885,0.5815244913101196,0.5028872489929199,-0.004337824881076813,0.5360880494117737,0.45771732926368713,-0.007529922295361757,0.49609482288360596,0.4473826587200165,-0.011413028463721275,0.49420279264450073,0.5219385623931885,-0.005507046356797218,0.44163256883621216,0.5532586574554443,-0.012276730500161648,0.4597509205341339,0.5784249305725098,-0.018930982798337936,0.48468461632728577,0.578590452671051,-0.023000767454504967,0.47896766662597656,0.5762444734573364,-0.009036345407366753,0.43031561374664307,0.6035259366035461,-0.010091637261211872,0.45152539014816284,0.6240589618682861,-0.01059631071984768,0.47929275035858154,0.6209580898284912,-0.012513624504208565,0.4762171506881714,0.6341656446456909,-0.012180653400719166,0.42958730459213257,0.6579861044883728,-0.01525463443249464,0.4525943398475647,0.6741329431533813,-0.009900689125061035,0.47991088032722473,0.6678968071937561,-0.0077162375673651695,0.48040294647216797,0.6925028562545776,-0.015349630266427994,0.452568918466568,0.7123323678970337,-0.0205377247184515,0.4760453701019287,0.7186673283576965,-0.015146102756261826,0.4993729591369629,0.7087587714195251,-0.009491650387644768,0.49142172932624817,0.3526800572872162,-0.05473823472857475,0.49081963300704956,0.3382144272327423,-0.05284774675965309,0.4741996228694916,0.20502513647079468,0.0804414302110672,0.4899482727050781,0.5794440507888794,-0.07466772943735123,0.48951631784439087,0.4386792778968811,-0.05301661789417267,0.4896104037761688,0.4493999183177948,-0.055105406790971756,0.5283923149108887,0.4668286442756653,-0.03064851090312004,0.44397813081741333,0.466423362493515,-0.04574822261929512,0.4916468858718872,0.535942018032074,-0.07786047458648682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asthama,0.5983887910842896,0.714069664478302,-2.2165491486703104e-07,0.5871169567108154,0.6196231842041016,-0.0008337195031344891,0.561906635761261,0.5316985845565796,-0.0044812727719545364,0.5187432765960693,0.48263126611709595,-0.00799825694411993,0.47946393489837646,0.47341543436050415,-0.01240790169686079,0.46946701407432556,0.5557591915130615,-0.011966746300458908,0.41527771949768066,0.5912991762161255,-0.016349054872989655,0.43518176674842834,0.6150630116462708,-0.020244063809514046,0.4622950255870819,0.614677906036377,-0.022396951913833618,0.4554588794708252,0.6135676503181458,-0.015077357180416584,0.4092150926589966,0.6431251764297485,-0.013077788054943085,0.43201902508735657,0.6606209874153137,-0.01223791390657425,0.4598032832145691,0.6560695767402649,-0.014432655647397041,0.4541306495666504,0.6735531091690063,-0.016675051301717758,0.4125806391239166,0.6965660452842712,-0.01577782817184925,0.4369039535522461,0.7099505066871643,-0.009494435973465443,0.46510049700737,0.7040577530860901,-0.00812452845275402,0.45937448740005493,0.7333356738090515,-0.018249651417136192,0.43379926681518555,0.7492579221725464,-0.020301975309848785,0.45849287509918213,0.7552875876426697,-0.013695898465812206,0.48243704438209534,0.74753338098526,-0.007918751798570156,0.48251381516456604,0.36744192242622375,-0.05647371709346771,0.481910765171051,0.3520674407482147,-0.05539572238922119,0.4707757234573364,0.2087329775094986,0.0675012618303299,0.4856742322444916,0.5956113338470459,-0.0625605583190918,0.4822430908679962,0.45421165227890015,-0.049655064940452576,0.48255714774131775,0.46703189611434937,-0.05109754949808121,0.5230646133422852,0.4810352623462677,-0.028730425983667374,0.43877214193344116,0.47961750626564026,-0.03592663258314133,0.48584213852882385,0.5532813668251038,-0.06810971349477768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asthama,0.5671346783638,0.7512879967689514,-2.2614038641677325e-07,0.5592136979103088,0.6497185826301575,-0.0020331800915300846,0.5362810492515564,0.5569106340408325,-0.005766352638602257,0.4946378171443939,0.503248929977417,-0.009557492099702358,0.45393529534339905,0.496418833732605,-0.014176576398313046,0.437846839427948,0.5857534408569336,-0.008961562067270279,0.38031327724456787,0.6149041652679443,-0.014016118831932545,0.3971681594848633,0.6426675319671631,-0.019416099414229393,0.42462265491485596,0.6487675309181213,-0.021989956498146057,0.4228860139846802,0.646618664264679,-0.010941843502223492,0.37351393699645996,0.6729857921600342,-0.008999099023640156,0.3933621644973755,0.6953123807907104,-0.009618857875466347,0.4216230809688568,0.6960326433181763,-0.012669924646615982,0.4195661246776581,0.7079921364784241,-0.011933618225157261,0.3742925226688385,0.7267656922340393,-0.011130305007100105,0.39562779664993286,0.7426572442054749,-0.0061739725060760975,0.42506444454193115,0.7410505414009094,-0.005222690291702747,0.4229903519153595,0.7668415904045105,-0.013017524033784866,0.39225974678993225,0.7739322185516357,-0.013702069409191608,0.4144306778907776,0.782964825630188,-0.006540901027619839,0.44042667746543884,0.7796880006790161,-0.0003344053402543068,0.4520586133003235,0.37790459394454956,-0.06161680817604065,0.4514462947845459,0.3626860976219177,-0.06142963096499443,0.4454798698425293,0.20823590457439423,0.05364660546183586,0.4606391489505768,0.5970008373260498,-0.04307618364691734,0.45507293939590454,0.45864829421043396,-0.048262301832437515,0.4560209810733795,0.49134498834609985,-0.042587485164403915,0.49681442975997925,0.4868272542953491,-0.02712147869169712,0.4148600399494171,0.48911428451538086,-0.02768290601670742,0.4596022069454193,0.5622050166130066,-0.05014911666512489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asthama,0.5786941647529602,0.763731837272644,-2.3127002179990086e-07,0.5668649077415466,0.662433385848999,-0.0008205795893445611,0.5415486097335815,0.5699309706687927,-0.003926003817468882,0.49787288904190063,0.5150352716445923,-0.007205065339803696,0.45559996366500854,0.5074552297592163,-0.01121240109205246,0.440996378660202,0.5986841917037964,-0.006299561355262995,0.3837549090385437,0.6320444345474243,-0.010318453423678875,0.4034040570259094,0.6597112417221069,-0.015537272207438946,0.4319213330745697,0.6635397672653198,-0.018219243735074997,0.427268385887146,0.6604319214820862,-0.008781319484114647,0.3755452334880829,0.6889519095420837,-0.00650932639837265,0.39786964654922485,0.7109017372131348,-0.0070970323868095875,0.42763251066207886,0.7107834815979004,-0.01001078449189663,0.42576301097869873,0.723155677318573,-0.010183353908360004,0.37771308422088623,0.7439267039299011,-0.009223350323736668,0.40103432536125183,0.7590140104293823,-0.004011053126305342,0.43162256479263306,0.7567166686058044,-0.0027458416298031807,0.4315895438194275,0.7831057906150818,-0.011552858166396618,0.39876705408096313,0.7910546064376831,-0.011917716823518276,0.42180708050727844,0.79930579662323,-0.004251517821103334,0.44788384437561035,0.7954233884811401,0.002358806086704135,0.46514129638671875,0.38374829292297363,-0.06253664940595627,0.46461769938468933,0.368282675743103,-0.06267405301332474,0.4564560651779175,0.2067965567111969,0.04829787090420723,0.4707111716270447,0.6088577508926392,-0.03580504655838013,0.4665504992008209,0.46403422951698303,-0.04734552279114723,0.46740302443504333,0.5049623250961304,-0.039527252316474915,0.5068423748016357,0.4946175515651703,-0.023582076653838158,0.4251646399497986,0.49647057056427,-0.027315305545926094,0.47026392817497253,0.5744465589523315,-0.04319138824939728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asthama,0.5846949219703674,0.7566940188407898,-2.4046511271080817e-07,0.5741733908653259,0.6576842069625854,0.00037540719495154917,0.5500648021697998,0.5682570338249207,-0.0024946259800344706,0.5084635615348816,0.514362096786499,-0.006133749149739742,0.46746885776519775,0.5057355165481567,-0.011029881425201893,0.4509734809398651,0.5932769775390625,-0.007266973610967398,0.3903057873249054,0.6234535574913025,-0.011893386952579021,0.3982023000717163,0.6567022800445557,-0.016429366543889046,0.4187496602535248,0.6678048968315125,-0.018792882561683655,0.43750137090682983,0.6519331336021423,-0.010955228470265865,0.3822026252746582,0.6812711954116821,-0.00831683725118637,0.39715301990509033,0.7081987261772156,-0.0075723761692643166,0.42192041873931885,0.7121252417564392,-0.009892458096146584,0.43605685234069824,0.7131654024124146,-0.01356927677989006,0.3835195004940033,0.7362087368965149,-0.012464302591979504,0.4028680622577667,0.7553297877311707,-0.006219916976988316,0.43089044094085693,0.756075382232666,-0.004602727945894003,0.44224637746810913,0.7731144428253174,-0.016173426061868668,0.40909773111343384,0.7868228554725647,-0.016615208238363266,0.4288422763347626,0.7955073118209839,-0.009001240134239197,0.45280006527900696,0.7919440269470215,-0.0027364585548639297,0.47209256887435913,0.3843146562576294,-0.062214188277721405,0.47157537937164307,0.36908841133117676,-0.0622958168387413,0.4629778265953064,0.20936958491802216,0.04960394650697708,0.47671791911125183,0.6037795543670654,-0.037344321608543396,0.47290128469467163,0.46266695857048035,-0.04753442108631134,0.47358328104019165,0.5013155937194824,-0.040353838354349136,0.5126287937164307,0.4926277995109558,-0.023698993027210236,0.4311608672142029,0.49424630403518677,-0.028378456830978394,0.4764384329319,0.5700721740722656,-0.044657982885837555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asthama,0.5900909304618835,0.7533776164054871,-2.193529269334249e-07,0.5802397727966309,0.6521357297897339,0.001362559269182384,0.5579479336738586,0.5617526173591614,-0.0012258135247975588,0.5159245729446411,0.5087206363677979,-0.003929381724447012,0.4753776788711548,0.5076677203178406,-0.007646151352673769,0.4585416316986084,0.5881220102310181,-0.010209294967353344,0.3972400426864624,0.6163251399993896,-0.011478720232844353,0.4082471430301666,0.6461425423622131,-0.012824470177292824,0.43160659074783325,0.6548300981521606,-0.013227674178779125,0.4429759383201599,0.6489480137825012,-0.01322689838707447,0.38980183005332947,0.6744427680969238,-0.00755481468513608,0.4070565402507782,0.6977392435073853,-0.005205800756812096,0.43371275067329407,0.699794590473175,-0.0067688520066440105,0.44090956449508667,0.711790919303894,-0.014333082363009453,0.3899025321006775,0.7294265627861023,-0.009961714968085289,0.40976184606552124,0.7459413409233093,-0.0036119550932198763,0.4382966160774231,0.7452189326286316,-0.0026663951575756073,0.4466835558414459,0.7724233269691467,-0.015214725397527218,0.4159407615661621,0.7816752195358276,-0.013806117698550224,0.4359711706638336,0.7891421318054199,-0.006309065967798233,0.46000686287879944,0.7849711179733276,-0.0004161819233559072,0.47423043847084045,0.3849758505821228,-0.06155024468898773,0.4738548994064331,0.3695428669452667,-0.06152176856994629,0.46636030077934265,0.20826973021030426,0.051446184515953064,0.47755634784698486,0.6051371693611145,-0.040095023810863495,0.47468307614326477,0.46534955501556396,-0.04786955565214157,0.475409597158432,0.4978460967540741,-0.04199780523777008,0.5135694146156311,0.49616026878356934,-0.02551685832440853,0.43450984358787537,0.4957466721534729,-0.030060691758990288,0.47762730717658997,0.5701987743377686,-0.04753675311803818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asthama,0.579828143119812,0.7791932225227356,-2.053238006283209e-07,0.5696360468864441,0.6756550669670105,-0.00042256221058778465,0.5450161695480347,0.5815554261207581,-0.0033379069063812494,0.5060000419616699,0.5217427015304565,-0.0071158641949296,0.4646984040737152,0.5143167972564697,-0.011487306095659733,0.44170212745666504,0.6050284504890442,-0.0021411017514765263,0.3848778307437897,0.6346064209938049,-0.007790411822497845,0.40390464663505554,0.6616883277893066,-0.015275828540325165,0.4331701695919037,0.6661316752433777,-0.01915218122303486,0.4258181154727936,0.6669084429740906,-0.005384691525250673,0.3751786947250366,0.6915740966796875,-0.004123743157833815,0.3973020315170288,0.71214359998703,-0.0058472068049013615,0.4280867278575897,0.7122713327407837,-0.009077131748199463,0.4220108985900879,0.7314731478691101,-0.008043929934501648,0.375201553106308,0.7491594552993774,-0.007389053702354431,0.3983573615550995,0.7630171775817871,-0.0025594935286790133,0.42946261167526245,0.7612197399139404,-0.0012169136898592114,0.4258512556552887,0.792739987373352,-0.010877696797251701,0.3953324258327484,0.7999629378318787,-0.010764095932245255,0.4182415008544922,0.8079619407653809,-0.0028812435921281576,0.44455161690711975,0.8050538301467896,0.004093564115464687,0.4671265184879303,0.38108518719673157,-0.062364671379327774,0.4665202796459198,0.3659055531024933,-0.06229241192340851,0.45834043622016907,0.2108893096446991,0.051221203058958054,0.4741761088371277,0.6088773012161255,-0.038405463099479675,0.46911802887916565,0.4623226821422577,-0.04826553165912628,0.46972471475601196,0.5042502284049988,-0.040512245148420334,0.5099316239356995,0.4933643341064453,-0.025095250457525253,0.4277505576610565,0.4952991306781769,-0.027728024870157242,0.47341617941856384,0.5739033222198486,-0.0452786460518837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asthama,0.563947856426239,0.7915828227996826,-2.0217029828017985e-07,0.5603060722351074,0.6885460019111633,-0.0024207860697060823,0.5416399240493774,0.591641366481781,-0.006538629997521639,0.5048547983169556,0.5280349254608154,-0.011155347339808941,0.46326613426208496,0.5238802433013916,-0.01655294932425022,0.43830883502960205,0.6079419851303101,-0.0038506463170051575,0.38484781980514526,0.6290585994720459,-0.010959573090076447,0.4044988453388214,0.6554924845695496,-0.020569978281855583,0.43393442034721375,0.6622598767280579,-0.02581590600311756,0.4184480607509613,0.6679779291152954,-0.0062530445866286755,0.3735203444957733,0.6851474642753601,-0.005256106145679951,0.3961811065673828,0.7054421901702881,-0.008286693133413792,0.4266107380390167,0.7084863185882568,-0.01259348914027214,0.41133636236190796,0.7316188216209412,-0.008193446323275566,0.3680674433708191,0.7402119040489197,-0.008339663036167622,0.3909359574317932,0.7545959949493408,-0.004368858877569437,0.4218046963214874,0.7563861608505249,-0.003449574811384082,0.41127800941467285,0.7928801774978638,-0.010328794829547405,0.3814318776130676,0.7930960655212402,-0.011285138316452503,0.40491563081741333,0.8029643297195435,-0.0034061968326568604,0.4320243000984192,0.804099977016449,0.00388592598028481,0.4635826647281647,0.38389647006988525,-0.06190038099884987,0.46301379799842834,0.3687214255332947,-0.062194690108299255,0.4554646611213684,0.20987869799137115,0.04553141072392464,0.4699060022830963,0.6086351871490479,-0.03428461402654648,0.4657217860221863,0.4656701982021332,-0.04543507844209671,0.4663839638233185,0.5019700527191162,-0.038319237530231476,0.5057999491691589,0.49400532245635986,-0.023496171459555626,0.4254128336906433,0.496539831161499,-0.02550268918275833,0.4692593514919281,0.5732290148735046,-0.04248518869280815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asthama,0.5858306288719177,0.6908955574035645,-1.2220750988944928e-07,0.5797896385192871,0.5843012928962708,-0.0021893733646720648,0.5593616366386414,0.48906439542770386,-0.006833705585449934,0.5216636061668396,0.4291434586048126,-0.011596140451729298,0.4833870530128479,0.4113653004169464,-0.016637474298477173,0.45785582065582275,0.5189967155456543,-0.007788763847202063,0.40587833523750305,0.5356371402740479,-0.012894196435809135,0.4246973395347595,0.5567900538444519,-0.019688604399561882,0.45184236764907837,0.5626676678657532,-0.023098831996321678,0.43817460536956787,0.584138810634613,-0.010163296945393085,0.39347124099731445,0.5873475074768066,-0.007458519656211138,0.4148070514202118,0.6041136980056763,-0.008693153038620949,0.4431059956550598,0.6095234155654907,-0.012080392800271511,0.43168938159942627,0.6483309864997864,-0.011654126457870007,0.39001786708831787,0.6410759091377258,-0.008914019912481308,0.40985816717147827,0.6539049744606018,-0.0036452189087867737,0.4380166828632355,0.6590894460678101,-0.002505233511328697,0.4322658181190491,0.7075858116149902,-0.013264699839055538,0.39882197976112366,0.6916958689689636,-0.010742636397480965,0.41899561882019043,0.6989981532096863,-0.0009469427168369293,0.4430879056453705,0.7023295760154724,0.0069608064368367195,0.46740180253982544,0.3873384892940521,-0.06041622534394264,0.4667368531227112,0.3715657591819763,-0.06016550213098526,0.45921385288238525,0.20939135551452637,0.0569329559803009,0.47470080852508545,0.6032662391662598,-0.05445966124534607,0.46996140480041504,0.4661802351474762,-0.047130342572927475,0.4707881510257721,0.47639909386634827,-0.047631219029426575,0.5148122906684875,0.48544156551361084,-0.02701054885983467,0.42631226778030396,0.49012720584869385,-0.02963470295071602,0.474015474319458,0.5633285641670227,-0.06288373470306396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
